Age,Income,Gender,Education,Target
30.223425532348834,6179.742747580887,male,master,0
39.78979825746392,56548.39706236502,male,bachelor,1
38.33662105286948,63559.02261629293,female,bachelor,1
45.375399442578995,14556.01346687242,female,highschool,0
29.89983601145253,34854.03942935094,male,master,0
32.30125064706629,59287.31391507797,female,highschool,1
25.212362842176926,80862.43204567548,male,master,1
30.557067399238882,50311.905615131116,female,master,0
38.77300493044852,39079.955881562986,male,master,0
42.56988616645352,47256.553383427396,female,bachelor,1
25.778346758223748,70623.14628722277,male,bachelor,1
43.6960592010566,40310.53731313197,male,master,0
48.55637858804951,38012.119900246194,female,highschool,0
39.13434903223701,42758.847167269516,female,master,0
53.76795812558066,35700.07087611932,male,master,0
27.26210800896427,51840.054739921936,female,highschool,0
22.55345296688583,74370.17687704341,male,master,1
17.212797510957213,54846.18909674043,female,highschool,0
49.96044311489183,46214.69746810569,female,bachelor,0
41.54365656354058,45622.83096626684,male,bachelor,0
34.44415329089545,26552.137869550144,female,highschool,0
37.799686263198204,63246.646657207384,female,bachelor,1
23.745109527016233,48832.44204480797,male,bachelor,0
59.45751979616826,47292.80129614061,female,highschool,0
36.292211819752275,97896.61351767291,male,bachelor,1
36.09394794604893,54481.2936254853,male,master,1
42.25766623898692,38723.134248572234,male,master,0
39.810092317367136,43604.63605691685,male,highschool,0
37.23884024279131,67226.68563795132,male,bachelor,1
27.095255445546883,51699.056158066465,female,master,0
39.714683571359956,28425.830325239498,male,master,0
53.82024496475034,63788.43401862805,male,bachelor,1
48.454200461549775,39977.83871691509,female,bachelor,0
50.93186626639397,78099.46664326318,female,master,1
29.88784323568815,66200.72098571973,female,master,1
25.10395179741419,43290.17156511873,male,highschool,0
33.74213079900352,69215.2454260267,male,highschool,1
35.557249122886944,51017.83265791105,male,master,1
45.94191518470949,62791.605126833296,female,highschool,1
18.075353702851807,57270.99225941712,male,master,1
50.29550319460614,37304.6501751369,female,master,0
33.419921014210104,40346.75251523807,male,highschool,0
30.7311893005258,65449.412263717415,female,highschool,1
24.878956247398325,44978.37001840189,male,bachelor,0
18.451433281342307,43945.27305137005,male,bachelor,0
43.231705839619146,35673.16130975971,male,bachelor,0
35.73317967188404,56353.98598390192,female,master,1
22.10039100258946,80937.87378864718,female,highschool,1
22.04921227936384,33987.006286185904,male,master,0
31.642153007098717,50363.29185009137,male,highschool,0
51.69021525289393,71183.30833123144,male,master,1
32.40408648636395,48805.37913131427,female,bachelor,0
19.96857046881894,56785.57694374601,male,bachelor,1
32.54256935914056,34064.0970777968,male,bachelor,0
32.27276430252329,56424.60645811473,male,master,1
8.031133570584284,47192.83602493177,male,highschool,0
34.45705133482188,64785.94993519795,female,highschool,1
32.69065469791322,67810.79077347126,female,bachelor,1
41.96206364813418,88843.45463027922,male,bachelor,1
53.48956094945345,58694.497598203634,male,bachelor,1
46.26565029547757,54886.944748732494,female,bachelor,1
32.31111309445169,52915.76452366004,female,highschool,0
23.934740912583298,44702.505607839674,male,master,0
60.733598032498605,55077.25765192536,female,master,1
35.59218434014488,45568.97884791456,female,master,0
35.13929291912946,52526.91464404421,male,master,0
34.758749128899964,69763.9630341194,female,bachelor,1
36.98084760767855,34901.86152080538,female,bachelor,0
33.556395880760576,67098.17841693568,male,bachelor,1
29.263379931197637,69756.72601009798,male,master,1
29.531410587596078,48228.97209513382,female,bachelor,0
34.672467297840015,18172.17651487108,male,bachelor,0
29.565752288662352,40882.670193583515,female,highschool,0
27.871542173228356,69454.91819841664,male,highschool,1
36.064302276918966,49656.97906551677,female,bachelor,0
32.450227825791444,35010.466515576336,male,highschool,0
50.039929885826886,42428.376181576736,female,highschool,0
8.490301916069882,62609.300397568295,female,bachelor,1
45.91506851922462,58201.00352302069,female,bachelor,1
47.46085192497629,46416.01851245458,male,bachelor,1
14.266097675918505,44497.63382277969,male,bachelor,0
31.573124059196513,44123.62776434267,female,master,0
31.285591340042085,36163.84723252246,female,master,0
20.924883052821787,74230.63534204163,male,bachelor,1
27.221833124091248,45165.192961829904,male,highschool,0
23.894241545341714,68257.37781238244,male,bachelor,1
52.52270443423623,72819.74077883677,male,bachelor,1
44.35678393147461,64974.66347221941,male,highschool,1
47.71555094994159,43525.695309229275,male,master,0
42.21672064043235,56055.95135504914,female,bachelor,1
23.709482287827708,49637.06590413626,male,bachelor,0
29.754797337202262,36444.47208904808,female,master,0
39.89374561227918,54865.389225824045,male,master,1
22.778721911080545,32314.40313260296,male,highschool,0
42.12998430172388,67815.19082692346,female,master,1
32.59674601841865,43030.7405405241,female,master,0
31.251791924504026,53017.39483809259,male,master,0
42.10959968203491,54249.31807319213,female,highschool,0
39.4426331148604,46116.42539443884,female,master,0
31.3903383418092,58800.40702212912,female,master,1
46.59329803364248,42876.44515066213,female,highschool,0
24.189366724001026,63069.45946185866,male,master,1
41.15935606944264,29810.304796298773,female,master,0
40.93101257968384,51895.693693196175,male,highschool,1
31.904535606860097,79083.93498587428,male,bachelor,1
38.26133022242118,34995.03013091638,male,highschool,0
22.48886423614697,39833.82544212723,male,master,0
44.24027019206901,57708.617744883726,female,master,1
33.15097863557011,52693.72672909397,female,master,1
29.772769794809605,55259.45148910339,male,highschool,0
45.49009225836889,57337.80695221495,male,master,1
27.95656309457241,59520.82202842655,male,master,1
20.915387036364404,66645.49762934334,male,highschool,1
19.433708264760963,56147.279853927685,female,bachelor,0
41.06009951345639,46381.13518072186,male,bachelor,0
22.19570647503717,60088.60551804097,female,master,0
52.54794181984364,78498.22902342823,male,highschool,1
14.18070592116278,48010.493804261394,male,master,1
51.96456368290038,35382.06042994038,male,highschool,0
37.11017467202618,66606.2100393046,male,highschool,1
34.032868881296075,48194.282540696026,female,bachelor,0
29.550809131910505,17409.95680978946,female,bachelor,0
38.991361143520706,62711.325157256324,female,highschool,1
34.62365297575152,41970.07721069116,male,master,0
46.03301882016521,48642.00076543759,male,bachelor,0
36.142276486620396,54979.70495853522,female,master,1
36.50301761461878,52857.495196685995,female,bachelor,0
31.36387787786144,60641.77725708559,male,bachelor,1
34.43054376278933,43467.70444145235,male,master,0
38.07801768892059,57696.58697264124,female,bachelor,0
17.898316073433744,46106.79983624124,male,bachelor,0
21.51814577894287,61082.157213312545,male,master,1
42.43264094022715,59230.5122601958,female,bachelor,1
36.708654381279416,35968.41946933107,male,bachelor,0
33.16016663647321,66289.73174262549,female,bachelor,1
35.184339330653934,41960.54832328928,male,master,0
38.47581705361671,62120.86697421718,female,highschool,0
29.602403196906387,55509.30970102011,male,master,1
27.216952745976872,77572.75515192683,female,highschool,1
36.958452550976816,46648.01026442222,female,bachelor,0
25.21627222384968,44760.24805822704,female,highschool,0
39.082527557144715,49708.70591168401,female,master,0
17.974163957621595,45452.303257485866,male,master,0
45.29155637325644,61999.12852913075,male,bachelor,1
39.72597482413043,25755.34087345118,female,highschool,0
37.56029734313876,34194.76371280469,male,bachelor,0
44.82690983945514,33982.9561763121,male,bachelor,0
51.65474444462576,64254.61387960364,male,master,1
45.1437006501813,75659.20058872888,male,highschool,1
16.591257686683548,48433.261721937924,male,highschool,0
22.204230332642986,47467.67415214984,female,highschool,0
28.751814223043212,51050.78244669772,female,highschool,0
35.26091050210834,67428.17453912286,female,bachelor,1
40.17659020469123,36089.70298714139,female,bachelor,0
27.742561868465344,53575.53474102178,male,master,1
36.86766764477078,64627.96444673645,male,bachelor,1
27.446170676466775,57516.41254909768,female,bachelor,1
28.884821970080516,52843.724248981154,male,master,1
20.933389031517777,65015.69138850712,male,master,1
25.767667538890958,9451.515605011446,female,master,0
21.483153943836662,60168.12979296361,male,bachelor,1
25.241267470226674,40188.864753088645,female,bachelor,0
45.536417966078396,22540.506547153145,female,master,0
25.50601111168057,57668.03899287471,male,master,1
61.32382064837391,70604.87817744436,male,master,1
39.93317900880889,47938.27228058462,female,bachelor,0
36.84836123694874,64293.118208044085,female,bachelor,1
26.416422198187867,74184.17386982968,male,highschool,1
42.003098794089915,69723.7168037607,female,bachelor,1
29.243621737622263,74599.46794057089,female,bachelor,1
36.220098146453616,61131.91236607838,female,bachelor,1
60.60084538268795,51131.50458352389,male,master,1
34.0394010027535,25970.512821542474,female,bachelor,0
46.49273326285676,46309.062678050774,male,master,1
27.968235748741126,37351.30107025713,female,highschool,0
34.65011509503038,82564.1407624672,male,highschool,1
52.7080063563551,47361.712813514954,female,master,0
28.730329422122324,51848.072101767284,male,master,1
53.12448557996929,58272.280640607016,male,master,1
42.07751935455475,50654.03669558681,male,bachelor,0
29.375332241057322,75425.7656064613,female,highschool,1
41.32407739055521,40660.25957398322,female,master,0
44.7255444962673,52919.11182855864,female,bachelor,0
41.21809962217196,38862.94121452927,male,highschool,0
19.297752801095434,30199.662331689415,female,bachelor,0
27.728628241751316,40823.46363642072,male,highschool,0
32.52481364448495,49444.44804427382,female,bachelor,0
34.25566570899954,43560.4666322411,male,highschool,0
41.206720975506784,39613.68530189216,male,highschool,0
36.777010009332535,28905.23804492249,male,bachelor,0
21.64655641289899,48753.41641056958,female,master,0
38.801978510059634,27429.194389534965,female,highschool,0
41.10585745283823,61400.83945534404,female,master,1
40.5979044793104,51236.59629401755,male,bachelor,0
45.807807255546216,28136.72750802604,male,master,0
43.33922154548904,45361.863844252046,female,master,0
39.59180079228437,38717.65391614125,female,master,0
34.29834288541353,54787.61765628771,female,master,1
18.390390664840087,70106.75669034716,male,master,1
39.296182191325855,21872.41295531383,male,highschool,0
37.076876871631114,51725.39118721126,male,highschool,1
37.715788371953735,47598.00806650039,male,highschool,0
22.232514241796906,60070.101146756984,male,bachelor,1
24.189434595917376,53197.94942356534,female,master,0
45.53152853332904,38720.460023917716,male,highschool,0
34.60444846143345,45214.19096500073,male,bachelor,0
41.81500697372624,38059.612147947664,male,highschool,0
35.28318376130461,66140.10707897898,male,highschool,1
35.297561394957455,50319.67473007913,male,master,0
44.382838059759976,78517.86028629511,female,bachelor,1
29.839552717826262,49090.08779278069,male,master,0
35.96120776940983,39373.898496343056,male,master,0
30.377247112949576,27294.28411080759,male,highschool,0
30.655037725676845,22952.904856160825,female,master,0
31.908278765313607,26237.960854917652,female,bachelor,0
37.22133771633713,54006.89976517225,female,master,1
30.212513783365225,57630.87534844901,male,master,1
47.55756125573521,26282.139469518,female,master,0
26.053926977804963,63425.57471114173,male,highschool,1
33.13128355838641,42754.08422474841,male,bachelor,0
30.60268941725825,52201.89517978324,female,highschool,0
49.46977884353733,74183.30942383136,male,highschool,1
36.965547765115744,63452.58973798298,male,highschool,1
45.31844539468635,45972.04028141251,male,highschool,0
20.14439626963028,36632.11661877069,female,highschool,0
37.67050265869259,17722.768980060428,male,bachelor,0
43.89630795623437,39212.7002113637,male,master,0
35.82283989275424,46833.046417584585,female,highschool,0
45.654803750653514,35192.30709273224,male,highschool,0
29.827115498996278,48031.145493615426,male,bachelor,0
49.0934744018558,51152.77824438152,female,bachelor,0
57.9889812361925,46627.16027287882,male,master,1
31.37161439560341,40249.961287648104,male,bachelor,0
30.54497478599228,52529.82007950092,male,master,0
49.53384477117701,56629.109743541136,male,highschool,1
50.795721457307124,33644.01383835731,male,highschool,0
29.771399728467316,71163.98569619405,female,master,1
30.798131829041427,48521.17801573608,female,bachelor,0
32.18215391139493,50282.744344172716,female,master,0
21.55549488965723,60623.21634884836,female,bachelor,1
25.813480535158018,53498.24196895253,male,highschool,0
24.95859233247932,64297.04950869868,male,bachelor,1
27.322024348958713,54306.86247802736,male,master,1
34.65315112613219,40813.43938039343,male,master,0
37.342147325365204,55422.55287809153,male,highschool,0
50.50500492814077,32844.10689019007,female,bachelor,0
25.01645959261209,51628.39558664785,female,bachelor,0
44.843223984765835,49501.550140333085,male,bachelor,0
32.86011155774491,46878.2471409119,male,highschool,0
34.50536290347567,48071.93732841604,male,bachelor,0
41.74819492166604,21772.264317535413,female,master,0
23.772779784377015,41769.12638388558,male,bachelor,0
38.82409746184051,51392.673517116724,male,highschool,1
36.66452208213056,52397.84587996101,male,bachelor,1
39.92451264008149,34584.87288611063,female,bachelor,0
37.89168643907818,68985.61761297051,male,master,1
59.55300139910894,37007.377276782485,female,bachelor,0
28.62260015748684,64541.85800790105,female,master,1
29.690030449981823,56407.91542807527,female,master,1
28.768594735752355,40306.59035234295,female,highschool,0
29.445228808397452,76629.66338914268,female,master,1
28.626128726934823,32095.447523652798,female,master,0
46.89016531107552,63787.31260415002,male,highschool,1
49.20504247989855,65008.734770644674,male,master,1
29.29253706250524,39940.69686385033,male,highschool,0
26.676444268957713,70886.97950096492,female,bachelor,1
39.71415556386404,46249.302281015705,male,highschool,0
29.477769557190285,54330.40443919785,female,master,1
41.32931817755511,53904.82758156831,female,highschool,1
37.029230208513,47985.368877941786,female,master,0
19.84255885002768,62162.124097396736,male,bachelor,1
50.47505201330061,61902.33080828319,female,highschool,1
52.95877673095522,23772.02040142729,female,bachelor,0
28.872113095156138,69565.10364317229,male,master,1
31.12298440064016,25062.620179464884,male,master,0
37.85865390724905,65488.19306512486,female,bachelor,1
38.34456789987025,66900.57705241375,female,highschool,1
41.5854427267283,33635.50354677203,male,highschool,0
55.102045387663495,43837.78568068123,male,master,1
33.2305277250595,33414.42997271096,male,bachelor,0
27.017027554615463,46776.18454566897,female,bachelor,0
21.20680771985473,45379.48573721388,male,highschool,0
27.69069960058081,61694.907984040095,male,highschool,1
34.66873027126203,69654.63119179412,male,highschool,1
52.94557863517788,70935.25716184934,female,bachelor,1
29.823887009638284,41567.47960132547,male,highschool,0
37.237879516388986,46861.671893832085,male,highschool,0
34.83577103927248,24748.427116685747,male,master,0
46.88393273448084,37911.94900255717,male,highschool,0
60.26932425873622,64472.77449646186,male,highschool,1
29.691312270796793,74233.74235322347,female,bachelor,1
30.10560557481778,31484.76692180117,female,bachelor,0
45.44160877069072,41113.036112706584,female,master,0
41.81891489626312,49603.91364561609,male,highschool,0
53.46707325736034,54202.4173822941,female,master,1
40.839281853259635,37855.94720117531,female,bachelor,0
31.407079092129404,56360.915666961344,female,master,0
40.90654830692309,42892.409793936255,male,bachelor,0
46.087035805829075,49783.215936825814,male,master,0
43.204821811973645,58194.26372005549,female,master,1
40.07274031107298,50096.33404716407,female,highschool,0
45.666746895891535,43454.21164210147,male,master,0
46.692955904456724,48355.852941112535,male,highschool,0
48.82158991037527,48674.55561191997,female,highschool,0
41.48709887589643,44449.83455176809,male,highschool,0
33.328819196831454,46118.059059993466,female,highschool,0
36.46713686433323,73979.70755757076,male,master,1
47.06508966508357,58413.791719118584,female,bachelor,0
26.83064329012764,45567.795229562595,female,bachelor,0
38.686733088729014,60454.316067661035,male,bachelor,1
31.066611876726395,44992.70765365985,female,master,0
35.28744822934817,67596.86956379961,female,highschool,1
47.78451862607299,55544.63288297141,female,bachelor,1
36.910990680199035,48390.467839936566,male,master,0
35.46436548156149,56715.75388715416,male,highschool,0
21.401438590200808,26436.85771897251,male,bachelor,0
42.46253566027221,33098.48796635292,female,highschool,0
41.45484181141075,32091.12490401417,male,bachelor,0
56.6325472330546,52144.1464214556,female,bachelor,1
31.922217650469992,75987.72499227637,female,bachelor,1
37.19150327663939,83469.50219288949,male,highschool,1
37.49383683710755,59570.76652161136,male,master,1
50.77453279763475,57512.66712416685,female,highschool,1
34.047044676130476,22984.133987708916,female,bachelor,0
37.790215257703395,41859.89300398967,male,highschool,0
41.078965097165394,38183.24372137642,male,master,0
36.86609123156358,40687.28602623326,male,highschool,0
30.535663854494718,47477.84272122815,female,master,0
36.94089992898308,42918.64133454309,female,master,0
45.73631749859772,20310.502844363185,female,highschool,0
24.7348470058894,61218.65384176301,female,bachelor,1
36.32969674146876,33908.854613902906,female,master,0
27.998791850608267,53588.702961667244,male,highschool,0
46.950466289248425,81111.2400462496,male,master,1
19.768130952162252,36209.23112620365,female,bachelor,0
29.410781527284115,12045.687158805056,female,highschool,0
38.772118750645205,45709.936671798336,male,highschool,0
50.65524029234341,66514.39452497856,male,highschool,1
34.34249738927012,79375.21181330891,male,bachelor,1
29.448004733068018,31556.756083213746,male,master,0
53.8115706944059,57450.48834854783,female,highschool,1
20.51986099583756,43020.3431482992,male,master,0
13.011940433799182,48410.774685437966,female,master,0
39.40014450053332,89665.15020525552,male,bachelor,1
29.979457756473888,27455.4450740727,male,highschool,0
24.78767182869287,53806.094922418604,male,master,1
42.08356447299353,57015.3975764815,female,highschool,1
37.43800713771199,66286.7948740902,female,highschool,1
29.359213692632714,51469.747302063435,male,bachelor,0
22.196956013291057,54620.75809256153,female,highschool,0
43.724573282801444,44125.271488673134,female,highschool,0
41.50201177958661,54036.90411867661,male,master,1
34.00824136220617,44852.11586753884,male,bachelor,0
53.466369960476655,59323.57834784076,female,highschool,1
24.299152336738473,44455.84495934549,female,master,0
19.74474829075261,55656.505908532796,female,bachelor,0
28.080919301187556,49561.057794725326,male,bachelor,0
34.54413983644502,66890.75376158251,male,master,1
37.43339449322692,49229.094146172705,female,master,1
32.5876394214367,23404.512976896778,male,master,0
38.520553965142966,68928.82251070987,male,master,1
22.48460575809556,36414.015487060715,female,master,0
49.437646040732595,40193.504920267704,female,highschool,0
34.178488216074314,41065.08058934762,male,highschool,0
46.172958315881274,70616.57139756226,male,bachelor,1
38.42725346377704,17964.886790319568,female,highschool,0
39.567532191537836,97066.22800489991,male,highschool,1
40.69767280232204,65840.85213599078,male,highschool,1
39.47708560017315,53348.5837119374,female,master,1
41.42722759867544,49176.5899907557,female,bachelor,0
48.29152530132431,54283.311122864856,male,bachelor,1
36.9652116970147,57816.836425690075,male,bachelor,1
42.09003757588512,59678.23378925085,male,bachelor,1
34.102643057127736,58334.066990051724,female,highschool,1
49.40117215449473,51343.71021882873,male,highschool,1
28.2360769794073,47039.923695390105,male,master,0
53.00940432910816,47730.90074519732,female,bachelor,0
34.59842049355657,47076.375794709784,female,highschool,0
20.69224897881952,67006.55145300596,male,highschool,1
36.28104414910789,58903.35083421293,female,master,1
28.18948342525119,5894.170480035798,female,master,0
43.406435489887244,59838.51164794641,male,master,1
28.473760206976092,52921.04292078162,female,highschool,1
30.538165667852205,49719.36865331154,female,highschool,0
16.104592690544692,44172.22320366671,male,master,0
30.476936807509233,66861.6907997902,female,bachelor,1
10.761206733710434,64212.89693184287,male,master,1
19.16097176514277,38406.834982645865,male,master,0
42.604146561442974,56105.78430686802,female,master,1
42.85800158650832,35425.14898188071,female,master,0
39.254575617849646,29305.727528166044,female,highschool,0
25.33023856870787,40599.24163115052,male,bachelor,0
34.5228864385802,62935.902085741385,female,master,1
34.963974609094315,64296.8756806413,male,bachelor,1
23.416353108074574,57696.28130145939,female,bachelor,1
50.0339830176715,60876.43680271995,female,bachelor,1
43.77362290575671,57742.67430672437,female,master,1
32.79035826170336,40377.77607165572,male,highschool,0
35.26885838994531,56478.83817010911,female,master,0
37.08382807947552,62006.14287841524,female,bachelor,1
14.582651315757094,61314.36994720361,male,bachelor,1
32.52822617479403,67833.70057211965,male,highschool,1
28.180157520022014,60624.55770801596,female,master,1
24.983799901050844,55271.72311312374,female,bachelor,1
32.18899707114045,66052.25357474641,female,highschool,1
52.976865268495224,49602.1811112641,male,bachelor,1
41.4084286126701,36771.88023158423,male,highschool,0
29.28821010217203,47553.99554084354,male,highschool,0
40.72582781356159,38826.46032790326,male,master,0
